,INCHIKEY,31
8583,VLDPPNRSAGPASZ-UHFFFAOYSA-N,-1.0
8584,VLEFIHFSHCPVHS-UHFFFAOYSA-N,-1.0
8585,VLEXSUFTPPVMOX-UHFFFAOYSA-N,-1.0
8586,VLFYYHLLIZTFSW-UHFFFAOYSA-N,-1.0
8587,VLGIHPDIKKJWQT-UHFFFAOYSA-N,-1.0
8588,VLJAIEKCUCADNF-UHFFFAOYSA-N,-1.0
8589,VLJKAQPMZUVCPF-UHFFFAOYSA-N,-1.0
8590,VLNSVTSRPOFHBE-UHFFFAOYSA-N,-1.0
8591,VLOBVPWHRDRZQF-UHFFFAOYSA-N,-1.0
8592,VLPIATFUUWWMKC-UHFFFAOYSA-N,-1.0
8593,VLPRMMGHNKGZLN-UHFFFAOYSA-N,-1.0
8594,VLPUMVGOTYHZSP-UHFFFAOYSA-N,-1.0
8595,VLSCYHLDGQJLAC-UHFFFAOYSA-N,-1.0
8596,VLSJGDUOMYWSIU-UHFFFAOYSA-N,-1.0
8597,VLTZRGPEWQWHCK-UHFFFAOYSA-N,-1.0
8598,VLWGLZKRJULNKK-UHFFFAOYSA-N,-1.0
8599,VLWUKKOYMKMSNY-UHFFFAOYSA-N,-1.0
8600,VLXQNFHVIMKNHX-UHFFFAOYSA-N,-1.0
8601,VLYSKKBXAFTPKA-UHFFFAOYSA-N,-1.0
8602,VLYWMPOKSSWJAL-UHFFFAOYSA-N,0.0
8603,VLZBRVJVCCNPRJ-KPHUOKFYSA-N,-1.0
8604,VMBOTZDBDOQIBW-OQLLNIDSSA-N,-1.0
8605,VMCJBYOKXRANAM-UHFFFAOYSA-N,-1.0
8606,VMCWRPDYMGLLED-UHFFFAOYSA-N,-1.0
8607,VMDUABMKBUKKPG-UHFFFAOYSA-N,0.0
8608,VMENVCZAAQCXDC-XFXZXTDPSA-N,-1.0
8609,VMFHPBILVMKRFS-UHFFFAOYSA-N,-1.0
8610,VMGYZKHFZRVYEU-UHFFFAOYSA-N,-1.0
8611,VMHHZDBQXJXGAX-UHFFFAOYSA-N,-1.0
8612,VMNJCMKMYUPVQX-UHFFFAOYSA-N,-1.0
8613,VMOIPIVQHVFUFO-UHFFFAOYSA-N,-1.0
8614,VMORIEVVOUHSNW-VAWYXSNFSA-N,-1.0
8615,VMPRULWEVWCPNB-UHFFFAOYSA-N,-1.0
8616,VMUIILLRSVYCCU-UHFFFAOYSA-N,-1.0
8617,VMVAQKZYRKXDJB-UHFFFAOYSA-N,-1.0
8618,VMVZVLPMWCBOFI-UHFFFAOYSA-N,-1.0
8619,VMWNQDUVQKEIOC-CYBMUJFWSA-N,-1.0
8620,VMWNQDUVQKEIOC-UHFFFAOYSA-N,-1.0
8621,VMYWBUOMXIOWSV-UHFFFAOYSA-N,-1.0
8622,VNANCZJRYAGLQV-UHFFFAOYSA-N,-1.0
8623,VNDYUSFCHLGIQS-UHFFFAOYSA-N,-1.0
8624,VNEBZIGPFRXJHY-UHFFFAOYSA-N,-1.0
8625,VNFPBHJOKIVQEB-UHFFFAOYSA-N,0.0
8626,VNGAZOFVHMCQPP-UHFFFAOYSA-N,-1.0
8627,VNGPFKQOTPZXFR-UHFFFAOYSA-N,-1.0
8628,VNHWKVLJCWGPDC-UHFFFAOYSA-N,-1.0
8629,VNICFCQJUVFULD-UHFFFAOYSA-N,0.0
8630,VNNCJTKVOGVWQA-UHFFFAOYSA-N,-1.0
8631,VNNJMJFCBTYYKX-UHFFFAOYSA-N,-1.0
8632,VNPXKXSKKUVBEM-UHFFFAOYSA-N,-1.0
8633,VNTYMDDKAMTNEX-FTRWYGJKSA-N,-1.0
8634,VNTYMDDKAMTNEX-QINHECLXSA-N,-1.0
8635,VNXRYQGUOXLTPJ-UHFFFAOYSA-N,-1.0
8636,VNYMEPQAFKNDRQ-UHFFFAOYSA-N,-1.0
8637,VNZLQLYBRIOLFZ-UHFFFAOYSA-N,1.0
8638,VOGIWUFDXLFNKS-DXIQSLLYSA-N,-1.0
8639,VOKJNQXPLXPALN-UHFFFAOYSA-N,-1.0
8640,VOMVGESEQIDZMP-UHFFFAOYSA-N,-1.0
8641,VOOQGWNIYDJKLT-UHFFFAOYSA-N,0.0
8642,VOQMETKMNGYFQC-UHFFFAOYSA-N,-1.0
8643,VOTKEIORIBNPMA-BOSRLCDASA-N,-1.0
8644,VOVIALXJUBGFJZ-UHFFFAOYSA-N,-1.0
8645,VOVIPIOGQBXGFC-UHFFFAOYSA-N,-1.0
8646,VOXZDWNPVJITMN-ZBRFXRBCSA-N,-1.0
8647,VOZIDHJWRZYZLG-UHFFFAOYSA-N,-1.0
8648,VPDSGUDJGGDJMS-UHFFFAOYSA-N,-1.0
8649,VPGCSZUTXPNTKT-UHFFFAOYSA-N,-1.0
8650,VPGRYOFKCNULNK-ACXQXYJUSA-N,-1.0
8651,VPIGKJFHIVVXCS-UHFFFAOYSA-N,-1.0
8652,VPIIZRMCXVWXNW-UHFFFAOYSA-N,-1.0
8653,VPJKPQFPNJWADZ-UHFFFAOYSA-N,-1.0
8654,VPNALYOVXYPNKN-UHFFFAOYSA-N,-1.0
8655,VPROQYQBNVRYST-UHFFFAOYSA-N,-1.0
8656,VPRQXDRHRDWCGT-UHFFFAOYSA-N,-1.0
8657,VPRXUYOVNXDRRE-UHFFFAOYSA-N,-1.0
8658,VPVUPMJTXCFVSR-UHFFFAOYSA-N,-1.0
8659,VPXCBMLQCAPFLY-UHFFFAOYSA-N,-1.0
8660,VQAYFKKCNSOZKM-IOSLPCCCSA-N,-1.0
8661,VQECAMFJPYUKFW-SOFGYWHQSA-N,-1.0
8662,VQEGHBUQNBKNNQ-UHFFFAOYSA-N,-1.0
8663,VQEYKAXFBYWKJC-UHFFFAOYSA-N,-1.0
8664,VQIHVNJYEXYLGL-UHFFFAOYSA-N,-1.0
8665,VQJVQZOWXREMCW-UHFFFAOYSA-N,-1.0
8666,VQKYKLMBBOMMNX-UHFFFAOYSA-N,-1.0
8667,VQLPLYSROCPWFF-ROUUACIJSA-N,-1.0
8668,VQLQAWVTLLYPRG-HWKANZROSA-N,-1.0
8669,VQMJJOYQKCIYGO-UHFFFAOYSA-N,-1.0
8670,VQSIMGZYWMLUOD-UHFFFAOYSA-N,-1.0
8671,VQSWUFPVFLZOBR-UHFFFAOYSA-N,-1.0
8672,VRAKKOVOEZOSBS-UHFFFAOYSA-N,-1.0
8673,VRAPZTFJWHSKHS-UHFFFAOYSA-N,-1.0
8674,VRBKIVRKKCLPHA-UHFFFAOYSA-N,-1.0
8675,VRCAFJHRQGTCBG-UHFFFAOYSA-N,-1.0
8676,VRCUOVJQCGDQBM-UHFFFAOYSA-N,-1.0
8677,VRENHHWLKYOLMR-UHFFFAOYSA-N,-1.0
8678,VRJHWQQXRLCCET-UHFFFAOYSA-N,-1.0
8679,VRJIARCVQYLUSK-UHFFFAOYSA-N,-1.0
8680,VRMVSHOHANAVAR-XNTDXEJSSA-N,-1.0
8681,VRONHBPHCJBRMR-JXMROGBWSA-N,0.0
8682,VRQPWYSWGUEMGT-UHFFFAOYSA-N,-1.0
8683,VRRUXVDRYAOJMV-UHFFFAOYSA-N,-1.0
8684,VRSJAHQGJHDACS-UHFFFAOYSA-N,-1.0
8685,VRTFGHPYBQPDIG-UHFFFAOYSA-N,-1.0
8686,VRXBYMJLBWZPCK-UHFFFAOYSA-N,-1.0
8687,VRYMTAVOXVTQEF-UHFFFAOYSA-N,0.0
8688,VRZFQPRZNSDGPI-UHFFFAOYSA-N,-1.0
8689,VSBHRRMYCDQLJF-ZDNYCOCVSA-N,-1.0
8690,VSFIFIOEYMXOMJ-UHFFFAOYSA-N,-1.0
8691,VSIRHCUECHYOBG-UHFFFAOYSA-N,-1.0
8692,VSLPBKNLYPSHRF-UHFFFAOYSA-N,-1.0
8693,VSPDCSSRROXDMQ-UHFFFAOYSA-N,-1.0
8694,VSUUINVWYMYQJO-UHFFFAOYSA-N,-1.0
8695,VSWDORGPIHIGNW-UHFFFAOYSA-N,-1.0
8696,VSWPGAIWKHPTKX-UHFFFAOYSA-N,0.0
8697,VTARJFYRXDMCGG-UHFFFAOYSA-N,-1.0
8698,VTCCIEMEGJFJRC-UHFFFAOYSA-N,-1.0
8699,VTDBLIGOEROGEY-UHFFFAOYSA-N,0.0
8700,VTEPZEONRNPAAH-UHFFFAOYSA-N,-1.0
8701,VTGBZWHPJFMTKS-UHFFFAOYSA-N,0.0
8702,VTJXFTPMFYAJJU-UHFFFAOYSA-N,0.0
8703,VTJYCOVVGVZHRG-UHFFFAOYSA-N,-1.0
8704,VTKBDLHBAOQTAO-UHFFFAOYSA-N,-1.0
8705,VTKCHBQHOZWXJU-UHFFFAOYSA-N,-1.0
8706,VTLWDCDAVLVOHR-UHFFFAOYSA-N,-1.0
8707,VTOWZCKBJXTYMT-UHFFFAOYSA-N,-1.0
8708,VTOXFJAGHCHRAY-UHFFFAOYSA-N,-1.0
8709,VTQGPDBOURHJNB-QAAVFVPKSA-N,-1.0
8710,VTQGVLJZPVITEX-ZBWWXOROSA-N,-1.0
8711,VTTDLMLIADROQK-UHFFFAOYSA-N,-1.0
8712,VTUFUZBJQBYXKY-UHFFFAOYSA-N,-1.0
8713,VTWBDWZBNSLYDN-UHFFFAOYSA-N,-1.0
8714,VTWVDZGKNMLBDQ-UHFFFAOYSA-N,-1.0
8715,VTXLLACKNPVAJW-UHFFFAOYSA-N,-1.0
8716,VTXLZSURMFOLII-UHFFFAOYSA-N,-1.0
8717,VTXUSJLMEZRIOV-LZJOCLMNSA-N,-1.0
8718,VTXUSJLMEZRIOV-XGHQBKJUSA-N,-1.0
8719,VTZIKJMBHSRBMV-UHFFFAOYSA-N,-1.0
8720,VUBILPOZTRGZJK-UHFFFAOYSA-N,-1.0
8721,VUCOUNLBXVTVMW-UHFFFAOYSA-N,-1.0
8722,VUDHFUHPZLIZAW-UHFFFAOYSA-N,-1.0
8723,VUFLSYNVLFSVIG-RCCKNPSSSA-N,-1.0
8724,VUFMASCGMANIAG-UHFFFAOYSA-N,-1.0
8725,VUGFGKFGZUURHO-CZBREUMFSA-N,-1.0
8726,VUPOTURDKDMIGQ-UHFFFAOYSA-N,-1.0
8727,VUQDXRMWNUQYII-UHFFFAOYSA-N,-1.0
8728,VURXCZVXMSCVOT-UHFFFAOYSA-N,-1.0
8729,VUSNBQDZGKZEDL-UHFFFAOYSA-N,-1.0
8730,VUUGZXQBIDNYNT-UHFFFAOYSA-N,-1.0
8731,VUUNOJLTZTZKLG-UHFFFAOYSA-N,1.0
8732,VUWXAQFLTSBUDB-UHFFFAOYSA-N,-1.0
8733,VUYKSZUDMFHYMP-UHFFFAOYSA-N,-1.0
8734,VVBPVAVJVPCQNZ-UHFFFAOYSA-N,-1.0
8735,VVEYWVLTXOWUHL-UHFFFAOYSA-N,-1.0
8736,VVFYQOKKAYLJKP-MDZDMXLPSA-N,-1.0
8737,VVJGAJMVPRSHSR-UHFFFAOYSA-N,-1.0
8738,VVJJAMABZXTOCM-UHFFFAOYSA-N,-1.0
8739,VVKPUAPJGHWAIV-UHFFFAOYSA-N,-1.0
8740,VVRPQDMWQSZIQK-UHFFFAOYSA-N,-1.0
8741,VVRSDBHKTRDHNY-PFPZSTESSA-N,-1.0
8742,VVRVXVFZSWROHR-UHFFFAOYSA-N,-1.0
8743,VVSHUHWQCFJNOL-UHFFFAOYSA-N,1.0
8744,VVVHNZQEZTWYFA-UHFFFAOYSA-N,-1.0
8745,VVVWGFVAXRWEMB-UHFFFAOYSA-N,-1.0
8746,VVWCHPIDNVOLMO-UHFFFAOYSA-N,-1.0
8747,VVXKMWZZOODTGL-UHFFFAOYSA-N,-1.0
8748,VVYGNONDBDDRFX-DBXWQHBBSA-N,-1.0
8749,VVYGNONDBDDRFX-LQWHRVPQSA-N,-1.0
8750,VVYGNONDBDDRFX-LVCYWYKZSA-N,-1.0
8751,VWAZCVPSBKHJKM-XFXZXTDPSA-N,-1.0
8752,VWDKYMHHRGVWMZ-UHFFFAOYSA-N,-1.0
8753,VWDPRWUEDMNQFB-UHFFFAOYSA-N,-1.0
8754,VWFMIURXRUMGKE-UHFFFAOYSA-N,-1.0
8755,VWJSKICDWRRKPJ-UHFFFAOYSA-N,-1.0
8756,VWLAIDWVJVSANK-UHFFFAOYSA-N,-1.0
8757,VWMVJTUMOMXODY-UHFFFAOYSA-N,-1.0
8758,VWPLZCGHNRMBIF-UHFFFAOYSA-N,-1.0
8759,VWQXRTXWFPMFHU-UHFFFAOYSA-N,-1.0
8760,VWRFVKYVVDZESE-UHFFFAOYSA-N,-1.0
8761,VWRPHYLRDNHSJG-UHFFFAOYSA-N,-1.0
8762,VWSFKHFDPRSPLA-UHFFFAOYSA-N,-1.0
8763,VWSMSCNGEPAHSW-UHFFFAOYSA-N,-1.0
8764,VWTCONAFMPUDRV-UHFFFAOYSA-N,-1.0
8765,VWWACEFJSDMIAT-UHFFFAOYSA-N,-1.0
8766,VXCVAVSWQGYCGY-DEDYPNTBSA-N,-1.0
8767,VXGYSHUXSLXNGW-UHFFFAOYSA-N,-1.0
8768,VXINZSUGKXKAJC-UHFFFAOYSA-N,-1.0
8769,VXJABHHJLXLNMP-UHFFFAOYSA-N,0.0
8770,VXJGPQPIHWCJNM-OFSOJUDTSA-N,-1.0
8771,VXJNXUCRGATLNC-UHFFFAOYSA-N,0.0
8772,VXLZULRHUBHIQU-UHFFFAOYSA-N,-1.0
8773,VXMQJUUBNSATNU-UHFFFAOYSA-N,-1.0
8774,VXNOGTKFWDNXCN-UHFFFAOYSA-N,-1.0
8775,VXOPKODTVDTKHL-UHFFFAOYSA-N,0.0
8776,VXPWJDQRTSEQBX-UHFFFAOYSA-N,-1.0
8777,VXRPWYOOYFIHSS-UHFFFAOYSA-N,-1.0
8778,VXSSLOQWIIHATK-UHFFFAOYSA-N,-1.0
8779,VXVGANJCDDDWQK-UHFFFAOYSA-N,-1.0
8780,VXWSXLFEJJRUIT-UHFFFAOYSA-N,-1.0
8781,VXZLRFFNODAIOP-UHFFFAOYSA-N,-1.0
8782,VYBKTUCFFKTPCF-PDGQHHTCSA-N,-1.0
8783,VYBRUXXNPXPFGA-UHFFFAOYSA-N,-1.0
8784,VYDWDSBKBDEKNA-UHFFFAOYSA-N,-1.0
8785,VYGBVPOHBURDGB-UHFFFAOYSA-N,-1.0
8786,VYGXGDJJDIBRJI-UHFFFAOYSA-N,-1.0
8787,VYHOVKDOHANTRU-UHFFFAOYSA-N,-1.0
8788,VYMDGNCVAMGZFE-UHFFFAOYSA-N,-1.0
8789,VYNAMHOZGALHLW-UHFFFAOYSA-N,-1.0
8790,VYNCMUCZHHZJLJ-UHFFFAOYSA-N,-1.0
8791,VYQBHLQJGGBSDC-UHFFFAOYSA-N,-1.0
8792,VYSPHADEYKHZOS-XFXZXTDPSA-N,-1.0
8793,VYTUMEJQBJRYBJ-UHFFFAOYSA-N,-1.0
8794,VYVKXMZQZSGWEY-UHFFFAOYSA-N,-1.0
8795,VYYYHPJUDXYOCY-UHFFFAOYSA-N,0.0
8796,VZCCETWTMQHEPK-QNEBEIHSSA-N,-1.0
8797,VZHVRBLJETVDGX-UHFFFAOYSA-N,-1.0
8798,VZJMGASZSZFIGN-UHFFFAOYSA-N,-1.0
8799,VZMIMONWQGIZIP-XDHOZWIPSA-N,-1.0
8800,VZMYQQFTTDQZAS-UHFFFAOYSA-N,-1.0
8801,VZQQBRATUAQGEU-UHFFFAOYSA-N,-1.0
8802,VZRIPUUFFWSBSB-UHFFFAOYSA-N,-1.0
8803,VZSMXRDPAZDIAR-MSYCTHLASA-N,-1.0
8804,VZTALPISVQFMIG-UHFFFAOYSA-N,-1.0
8805,VZTUIEROBZXUFA-UHFFFAOYSA-N,0.0
8806,VZXLWEWYBUGLJA-XKZIYDEJSA-N,0.0
8807,VZZWBMBAXOFQMQ-UHFFFAOYSA-N,-1.0
8808,WAAFTEIZXWCELE-UHFFFAOYSA-N,0.0
8809,WABFRDGZSSCJPD-UHFFFAOYSA-N,-1.0
8810,WABWYBYEMDVSRE-UHFFFAOYSA-N,-1.0
8811,WACXMKNYUWMODN-QPEQYQDCSA-N,-1.0
8812,WADWDCTUKOOASN-UHFFFAOYSA-N,-1.0
8813,WADXMENNSPGANR-ZLLBNUPZSA-N,-1.0
8814,WAEIMOCPASQBSR-UHFFFAOYSA-N,-1.0
8815,WAFNZAURAWBNDZ-UHFFFAOYSA-N,0.0
8816,WAFUPYSATWFWHR-SOFGYWHQSA-N,-1.0
8817,WAGUZILONSGUTI-UHFFFAOYSA-N,-1.0
8818,WAOQONBSWFLFPE-VIFPVBQESA-N,0.0
8819,WASWTIOEXMNZOY-UHFFFAOYSA-N,-1.0
8820,WAURPAZAKAXOIR-UHFFFAOYSA-N,-1.0
8821,WAUWJXQVSPEGKP-UHFFFAOYSA-N,-1.0
8822,WAWROLBZXUSKFC-UHFFFAOYSA-N,-1.0
8823,WAXJJLGDUQLEAV-UHFFFAOYSA-N,-1.0
8824,WAXNSAUEGUCFGA-UHFFFAOYSA-N,-1.0
8825,WAZQAZKAZLXFMK-UHFFFAOYSA-N,0.0
8826,WBBQTNCISCKUMU-PDBXOOCHSA-N,-1.0
8827,WBCIAHUEWFZRQG-UHFFFAOYSA-N,-1.0
8828,WBIYZPQWXHJJEE-UHFFFAOYSA-N,-1.0
8829,WBNDJQAEQQGCPK-UHFFFAOYSA-N,-1.0
8830,WBONBWCZIDQLCB-UHFFFAOYSA-N,-1.0
8831,WBSMIPAMAXNXFS-UHFFFAOYSA-N,1.0
8832,WBSMZVIMANOCNX-UHFFFAOYSA-N,-1.0
8833,WBTPQXGYWHGJID-UHFFFAOYSA-N,-1.0
8834,WBWNVYGBLGETIH-UHFFFAOYSA-N,-1.0
8835,WBWZXEJWTHZRLM-UHFFFAOYSA-N,-1.0
8836,WBYSBLWOYOWNTM-UHFFFAOYSA-N,0.0
8837,WBZRHYRXZZAKOM-UHFFFAOYSA-N,-1.0
8838,WCADNCMCYOUSPD-UHFFFAOYSA-N,-1.0
8839,WCARDDDMQORATQ-UHFFFAOYSA-N,-1.0
8840,WCEQHYBVVNNHCD-CLFYSBASSA-N,-1.0
8841,WCGGCAPGLNZRIM-UHFFFAOYSA-N,-1.0
8842,WCGGEMRZKQQJKK-UHFFFAOYSA-N,-1.0
8843,WCGUUGGRBIKTOS-GPOJBZKASA-N,-1.0
8844,WCHYMZBLYFSEHW-UHFFFAOYSA-N,-1.0
8845,WCINHGXSAOQBRE-UHFFFAOYSA-N,-1.0
8846,WCIVZHUWXNSBKG-UHFFFAOYSA-N,-1.0
8847,WCMHVJXKHSMQGI-UHFFFAOYSA-N,1.0
8848,WCMWVYQHPUQKHW-UHFFFAOYSA-N,-1.0
8849,WCNNPCOXUROICN-ACCUITESSA-N,-1.0
8850,WCNQFBRPFNRKRV-WSHBGFIESA-N,-1.0
8851,WCNQIIHWNXOJQB-UHFFFAOYSA-N,-1.0
8852,WCPFZGBUCMKJHI-UHFFFAOYSA-N,-1.0
8853,WCQJJOIGIVFMKQ-UHFFFAOYSA-N,-1.0
8854,WCRQIQPTWOLLQK-UHFFFAOYSA-N,-1.0
8855,WCWVXPGDIKVTPC-UHFFFAOYSA-N,-1.0
8856,WCXWRQHRYBYAMT-UHFFFAOYSA-N,-1.0
8857,WCZLZKLICVOKBC-UHFFFAOYSA-N,-1.0
8858,WDFLSTQJUFMIIW-UHFFFAOYSA-N,-1.0
8859,WDFSMCAXGPFCAW-UHFFFAOYSA-N,-1.0
8860,WDHBIANOOALAIX-UHFFFAOYSA-N,-1.0
8861,WDKMWWJAYFRUHV-UHFFFAOYSA-N,1.0
8862,WDKNZLMANLNCOG-UHFFFAOYSA-N,-1.0
8863,WDLGORJQXRPGSB-UHFFFAOYSA-N,-1.0
8864,WDOSJUOKMFKKIP-UHFFFAOYSA-N,-1.0
8865,WDSLCEDNJCJNNN-UHFFFAOYSA-N,-1.0
8866,WDSQIXUDTWCQJO-UHFFFAOYSA-N,-1.0
8867,WDTJEMBCCFOELH-UHFFFAOYSA-N,-1.0
8868,WDUSFYWTQRYAEV-UHFFFAOYSA-N,-1.0
8869,WDYIXLPYUNDXQP-UHFFFAOYSA-N,-1.0
8870,WDYZAOGZOXAMCD-UHFFFAOYSA-N,-1.0
8871,WDZJTYHGYYRFOK-QBFSEMIESA-N,-1.0
8872,WEBZFFLTBUZLOY-UHFFFAOYSA-N,-1.0
8873,WECIZJXZKLDXGM-UHFFFAOYSA-N,-1.0
8874,WECKJONDRAUFDD-ZDUSSCGKSA-N,-1.0
8875,WEDABFJUBIFUAY-UHFFFAOYSA-N,-1.0
8876,WEEBEFKOVKCSKD-FOCLMDBBSA-N,-1.0
8877,WEEIACNYUMMZHT-UHFFFAOYSA-N,-1.0
8878,WEFAVDMFIBIUGY-UHFFFAOYSA-N,-1.0
8879,WEGBGFQXNMBMLL-UHFFFAOYSA-N,-1.0
8880,WEIFSHCLPPCJAG-UHFFFAOYSA-N,-1.0
8881,WEKYVNZJKJRZGI-UHFFFAOYSA-N,-1.0
8882,WEQAYVWKMWHEJO-UHFFFAOYSA-N,-1.0
8883,WEQYSAYUKCUIJQ-UHFFFAOYSA-N,-1.0
8884,WERYBLQJNJVGPJ-UHFFFAOYSA-N,-1.0
8885,WEUCDJCFJHYFRL-UHFFFAOYSA-N,-1.0
8886,WEUMWAVTQBJRNN-UHFFFAOYSA-N,-1.0
8887,WEXRUCMBJFQVBZ-UHFFFAOYSA-N,-1.0
8888,WEZMNWQXUMSVMO-PNLZDCPESA-N,-1.0
8889,WFGJPSRVWGNXNX-UHFFFAOYSA-N,-1.0
8890,WFHCWVTWIFSLHF-PFPZSTESSA-N,-1.0
8891,WFHCWVTWIFSLHF-RXYILKCJSA-N,-1.0
8892,WFHCWVTWIFSLHF-WENCSYSZSA-N,-1.0
8893,WFHQUIDYYGWVLY-UHFFFAOYSA-N,-1.0
8894,WFHYJKKLGBROEX-UHFFFAOYSA-N,-1.0
8895,WFJVPPJMIKWAIJ-UHFFFAOYSA-N,-1.0
8896,WFNAQRYHERHQCN-UHFFFAOYSA-N,-1.0
8897,WFNIXDMUVPMPSZ-UHFFFAOYSA-N,-1.0
8898,WFNVXQSKBQAFMR-UHFFFAOYSA-N,-1.0
8899,WFOQUMSMZJAUFC-UHFFFAOYSA-N,-1.0
8900,WFPANMVZXCWYIG-UHFFFAOYSA-N,-1.0
8901,WFSKVHPOKPQJSU-UHFFFAOYSA-N,-1.0
8902,WFVAMCNYBITPBJ-UHFFFAOYSA-N,-1.0
8903,WFWFLOQMEVXRRK-UHFFFAOYSA-N,-1.0
8904,WFWNEUHFWIIRIP-UHFFFAOYSA-N,-1.0
8905,WFWRAWUSRDKHDU-UHFFFAOYSA-N,-1.0
8906,WGBKODZDXBJSKD-UHFFFAOYSA-N,-1.0
8907,WGGVSKKNPVAZHO-UHFFFAOYSA-N,-1.0
8908,WGIDFDFAOQVAHY-UFPGJGBJSA-N,-1.0
8909,WGLZAJMYJXKRRG-UHFFFAOYSA-N,-1.0
8910,WGMYEOIMVYADRJ-UHFFFAOYSA-N,1.0
8911,WGPDLCVCGOLGPE-QTEQDKRBSA-N,-1.0
8912,WGQKYBSKWIADBV-UHFFFAOYSA-N,-1.0
8913,WGQPJPGVHXXIAT-UHFFFAOYSA-N,-1.0
8914,WGUFNWHDWQOIHD-SOFGYWHQSA-N,-1.0
8915,WGVIVONLYOPDGA-UHFFFAOYSA-N,1.0
8916,WGXCYXOTZCPXPU-UHFFFAOYSA-N,-1.0
8917,WGYABKZBKZPIDM-UHFFFAOYSA-N,-1.0
8918,WGYDGVPXPLIPIR-UHFFFAOYSA-N,-1.0
8919,WGYVCDAYEBIDET-UHFFFAOYSA-N,-1.0
8920,WGZDBVOTUVNQFP-UHFFFAOYSA-N,-1.0
8921,WGZJEWUMLXCHFA-UHFFFAOYSA-N,-1.0
8922,WGZZKVRMBFIFGD-UHFFFAOYSA-N,-1.0
8923,WHCIMVKQIJJSOD-UHFFFAOYSA-N,-1.0
8924,WHFZLUKOOQAAMC-UHFFFAOYSA-N,-1.0
8925,WHHBIURMEKIKFL-PDGQHHTCSA-N,-1.0
8926,WHIGUJZLRRODIW-UHFFFAOYSA-N,-1.0
8927,WHJSBLHNPPKVKH-UHFFFAOYSA-N,-1.0
8928,WHJWJTIRYQALEO-UHFFFAOYSA-N,-1.0
8929,WHKMWQRRXMPGCN-UHFFFAOYSA-N,-1.0
8930,WHLQDPQWTKIGLW-KPKJPENVSA-N,-1.0
8931,WHQCHUCQKNIQEC-UHFFFAOYSA-N,-1.0
8932,WHQDNDFEPCHKOL-UHFFFAOYSA-N,-1.0
8933,WHQFKVXQCJGLRI-UHFFFAOYSA-N,-1.0
8934,WHSIXKUPQCKWBY-UHFFFAOYSA-N,1.0
8935,WHSLICPSSNGCOM-UHFFFAOYSA-N,-1.0
8936,WHSLKNWOKZYCRQ-ZRDIBKRKSA-N,-1.0
8937,WHSMJXZOCVNHPH-UHFFFAOYSA-N,-1.0
8938,WHSXTWFYRGOBGO-UHFFFAOYSA-N,0.0
8939,WHTITULTEDXNBO-UHFFFAOYSA-N,-1.0
8940,WHTVZRBIWZFKQO-UHFFFAOYSA-N,-1.0
8941,WHVQUFOUFLVPRB-UHFFFAOYSA-N,-1.0
8942,WHWPOSROHWRQBH-UHFFFAOYSA-N,-1.0
8943,WICYGIZRSNWVJD-UHFFFAOYSA-N,-1.0
8944,WIFZSJOBRSSDAY-UHFFFAOYSA-N,-1.0
8945,WIGIZIANZCJQQY-UHFFFAOYSA-N,-1.0
8946,WIGPXJAJZITWLJ-UHFFFAOYSA-N,-1.0
8947,WIHTVZXBANYSJS-UHFFFAOYSA-N,-1.0
8948,WIIXNBWAIWINKE-UHFFFAOYSA-N,-1.0
8949,WIKGFSQXRKPATH-UHFFFAOYSA-N,-1.0
8950,WIKYUJGCLQQFNW-UHFFFAOYSA-N,1.0
8951,WILPFGPWGSQYHR-UHFFFAOYSA-N,-1.0
8952,WILZTVLXKRTKNX-UHFFFAOYSA-N,-1.0
8953,WIMCLPXWPPGBKL-OHUGHZGNSA-N,-1.0
8954,WIMCLPXWPPGBKL-RLSLOFABSA-N,-1.0
8955,WIMCLPXWPPGBKL-RNHFSVANSA-N,-1.0
8956,WIMCLPXWPPGBKL-UMEGOILYSA-N,-1.0
8957,WIONIXOBNMDJFJ-UHFFFAOYSA-N,1.0
8958,WIRGMXCGXDTZIJ-UHFFFAOYSA-N,-1.0
8959,WITCPHUEQLJCKH-UHFFFAOYSA-N,-1.0
8960,WIXNYRNPYLYCJE-UHFFFAOYSA-N,-1.0
8961,WIYHORLWMFSPCL-WLCCTRHUSA-N,-1.0
8962,WIYHORLWMFSPCL-ZJKUCEDFSA-N,-1.0
8963,WIZLNTLMXHHOKH-RMKNXTFCSA-N,-1.0
8964,WJAIMBKFVIKGAD-AOJNWGRGSA-N,-1.0
8965,WJAIMBKFVIKGAD-DRLORSAXSA-N,-1.0
8966,WJAIMBKFVIKGAD-MCEYFSPLSA-N,-1.0
8967,WJAJPNHVVFWKKL-UHFFFAOYSA-N,-1.0
8968,WJBUHJLXIFDVAR-UHFFFAOYSA-N,-1.0
8969,WJCNZQLZVWNLKY-UHFFFAOYSA-N,-1.0
8970,WJDZZRSELRBXOP-NTEUORMPSA-N,-1.0
8971,WJEGUJCOTMRGFR-JLHYYAGUSA-N,-1.0
8972,WJIQPVRRCCNTBT-UHFFFAOYSA-N,-1.0
8973,WJKOSFMUFKSVNQ-UHFFFAOYSA-N,-1.0
8974,WJKSFTDVZIMVMK-VVBPWWLESA-N,-1.0
8975,WJKSFTDVZIMVMK-WJONJSRFSA-N,-1.0
